Row	Sample Name	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level(Unit)	Problem Name	Step Name	Attempt At Step	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC(Default)	KC Category(Default)	KC(Single-KC)	KC Category(Single-KC)	KC(Unique-step)	KC Category(Unique-step)	School	Class	CF(USERID)	CF(tool_event_time)	CF(tutor_event_time)
1332	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:46:54.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem1_option7 UpdateMultipleChoice	1	Correct	LT_problem1_option7	UpdateMultipleChoice	True					unnamed		Single-KC		KC81		CMU			2010-02-19 18:46:54.302 UTC	2010-02-19 18:46:55.199 UTC
1333	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:46:55.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option2 UpdateMultipleChoice	1	Correct	LT_problem2_option2	UpdateMultipleChoice	False					unnamed		Single-KC		KC71		CMU			2010-02-19 18:46:55.797 UTC	2010-02-19 18:46:56.285 UTC
1334	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:46:56.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option3 UpdateMultipleChoice	1	Correct	LT_problem2_option3	UpdateMultipleChoice	True					unnamed		Single-KC		KC25		CMU			2010-02-19 18:46:56.597 UTC	2010-02-19 18:46:56.764 UTC
1335	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:46:57.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option4 UpdateMultipleChoice	1	Correct	LT_problem2_option4	UpdateMultipleChoice	False					unnamed		Single-KC		KC9		CMU			2010-02-19 18:46:57.437 UTC	2010-02-19 18:46:57.675 UTC
1336	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:46:58.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option5 UpdateMultipleChoice	1	Correct	LT_problem2_option5	UpdateMultipleChoice	True					unnamed		Single-KC		KC40		CMU			2010-02-19 18:46:58.101 UTC	2010-02-19 18:46:58.331 UTC
1337	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:46:58.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option6 UpdateMultipleChoice	1	Correct	LT_problem2_option6	UpdateMultipleChoice	False					unnamed		Single-KC		KC22		CMU			2010-02-19 18:46:58.773 UTC	2010-02-19 18:46:58.931 UTC
1338	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:46:59.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option7 UpdateMultipleChoice	1	Correct	LT_problem2_option7	UpdateMultipleChoice	True					unnamed		Single-KC		KC154		CMU			2010-02-19 18:46:59.453 UTC	2010-02-19 18:46:59.663 UTC
1339	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:05.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option1 UpdateMultipleChoice	1	Correct	LT_problem3_option1	UpdateMultipleChoice	False					unnamed		Single-KC		KC85		CMU			2010-02-19 18:47:05.020 UTC	2010-02-19 18:47:05.204 UTC
1340	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:05.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option2 UpdateMultipleChoice	1	Correct	LT_problem3_option2	UpdateMultipleChoice	False					unnamed		Single-KC		KC88		CMU			2010-02-19 18:47:05.444 UTC	2010-02-19 18:47:05.595 UTC
1341	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:05.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option3 UpdateMultipleChoice	1	Correct	LT_problem3_option3	UpdateMultipleChoice	False					unnamed		Single-KC		KC80		CMU			2010-02-19 18:47:05.860 UTC	2010-02-19 18:47:06.082 UTC
1343	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:06.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option5 UpdateMultipleChoice	1	Correct	LT_problem3_option5	UpdateMultipleChoice	False					unnamed		Single-KC		KC27		CMU			2010-02-19 18:47:06.772 UTC	2010-02-19 18:47:06.926 UTC
1342	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:06.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option4 UpdateMultipleChoice	1	Correct	LT_problem3_option4	UpdateMultipleChoice	False					unnamed		Single-KC		KC4		CMU			2010-02-19 18:47:06.480 UTC	2010-02-19 18:47:06.632 UTC
1344	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:07.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option6 UpdateMultipleChoice	1	Correct	LT_problem3_option6	UpdateMultipleChoice	False					unnamed		Single-KC		KC98		CMU			2010-02-19 18:47:07.388 UTC	2010-02-19 18:47:07.574 UTC
1345	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:08.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option1 UpdateMultipleChoice	1	Correct	LT_problem4_option1	UpdateMultipleChoice	False					unnamed		Single-KC		KC7		CMU			2010-02-19 18:47:08.780 UTC	2010-02-19 18:47:08.941 UTC
1346	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:09.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option2 UpdateMultipleChoice	1	Correct	LT_problem4_option2	UpdateMultipleChoice	False					unnamed		Single-KC		KC108		CMU			2010-02-19 18:47:09.836 UTC	2010-02-19 18:47:10.003 UTC
1347	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:10.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option3 UpdateMultipleChoice	1	Correct	LT_problem4_option3	UpdateMultipleChoice	False					unnamed		Single-KC		KC73		CMU			2010-02-19 18:47:10.453 UTC	2010-02-19 18:47:10.609 UTC
1348	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:10.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option4 UpdateMultipleChoice	1	Correct	LT_problem4_option4	UpdateMultipleChoice	False					unnamed		Single-KC		KC116		CMU			2010-02-19 18:47:10.940 UTC	2010-02-19 18:47:11.102 UTC
1349	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:11.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option5 UpdateMultipleChoice	1	Correct	LT_problem4_option5	UpdateMultipleChoice	False					unnamed		Single-KC		KC149		CMU			2010-02-19 18:47:11.708 UTC	2010-02-19 18:47:11.858 UTC
1350	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:12.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option6 UpdateMultipleChoice	1	Correct	LT_problem4_option6	UpdateMultipleChoice	False					unnamed		Single-KC		KC47		CMU			2010-02-19 18:47:12.228 UTC	2010-02-19 18:47:12.409 UTC
1351	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:15.0	US/Eastern	3	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option1 UpdateMultipleChoice	1	Correct	LT_problem5_option1	UpdateMultipleChoice	True					unnamed		Single-KC		KC119		CMU			2010-02-19 18:47:15.908 UTC	2010-02-19 18:47:16.116 UTC
1352	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:16.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option2 UpdateMultipleChoice	1	Correct	LT_problem5_option2	UpdateMultipleChoice	True					unnamed		Single-KC		KC83		CMU			2010-02-19 18:47:16.332 UTC	2010-02-19 18:47:16.723 UTC
1353	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:16.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option3 UpdateMultipleChoice	1	Correct	LT_problem5_option3	UpdateMultipleChoice	True					unnamed		Single-KC		KC29		CMU			2010-02-19 18:47:16.858 UTC	2010-02-19 18:47:17.011 UTC
1354	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:17.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option4 UpdateMultipleChoice	1	Correct	LT_problem5_option4	UpdateMultipleChoice	True					unnamed		Single-KC		KC69		CMU			2010-02-19 18:47:17.340 UTC	2010-02-19 18:47:17.497 UTC
1355	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:18.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option5 UpdateMultipleChoice	1	Correct	LT_problem5_option5	UpdateMultipleChoice	True					unnamed		Single-KC		KC45		CMU			2010-02-19 18:47:18.252 UTC	2010-02-19 18:47:20.370 UTC
1356	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:20.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option6 UpdateMultipleChoice	1	Correct	LT_problem5_option6	UpdateMultipleChoice	True					unnamed		Single-KC		KC139		CMU			2010-02-19 18:47:20.481 UTC	2010-02-19 18:47:20.634 UTC
1357	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:21.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option1 UpdateMultipleChoice	1	Correct	LT_problem6_option1	UpdateMultipleChoice	True					unnamed		Single-KC		KC112		CMU			2010-02-19 18:47:21.779 UTC	2010-02-19 18:47:21.946 UTC
1358	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:22.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option2 UpdateMultipleChoice	1	Correct	LT_problem6_option2	UpdateMultipleChoice	True					unnamed		Single-KC		KC17		CMU			2010-02-19 18:47:22.675 UTC	2010-02-19 18:47:22.829 UTC
1359	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:23.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option3 UpdateMultipleChoice	1	Correct	LT_problem6_option3	UpdateMultipleChoice	True					unnamed		Single-KC		KC36		CMU			2010-02-19 18:47:23.563 UTC	2010-02-19 18:47:23.741 UTC
1360	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:24.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option4 UpdateMultipleChoice	1	Correct	LT_problem6_option4	UpdateMultipleChoice	True					unnamed		Single-KC		KC122		CMU			2010-02-19 18:47:24.123 UTC	2010-02-19 18:47:24.287 UTC
1361	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:24.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option5 UpdateMultipleChoice	1	Correct	LT_problem6_option5	UpdateMultipleChoice	True					unnamed		Single-KC		KC148		CMU			2010-02-19 18:47:24.915 UTC	2010-02-19 18:47:25.096 UTC
1362	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:25.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option6 UpdateMultipleChoice	1	Correct	LT_problem6_option6	UpdateMultipleChoice	True					unnamed		Single-KC		KC140		CMU			2010-02-19 18:47:25.483 UTC	2010-02-19 18:47:25.636 UTC
1363	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:29.0	US/Eastern	4	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem1_option1 UpdateMultipleChoice	1	Correct	effective_problem1_option1	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC89		CMU			2010-02-19 18:47:29.883 UTC	2010-02-19 18:47:30.100 UTC
1364	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:30.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem1_option2 UpdateMultipleChoice	1	Correct	effective_problem1_option2	UpdateMultipleChoice	Disagree					unnamed		Single-KC		KC63		CMU			2010-02-19 18:47:30.635 UTC	2010-02-19 18:47:30.789 UTC
1365	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:31.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem1_option3 UpdateMultipleChoice	1	Correct	effective_problem1_option3	UpdateMultipleChoice	Disagree					unnamed		Single-KC		KC61		CMU			2010-02-19 18:47:31.131 UTC	2010-02-19 18:47:31.324 UTC
1366	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:31.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem1_option4 UpdateMultipleChoice	1	Correct	effective_problem1_option4	UpdateMultipleChoice	Disagree					unnamed		Single-KC		KC34		CMU			2010-02-19 18:47:31.819 UTC	2010-02-19 18:47:31.971 UTC
1367	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:32.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem2_option1 UpdateMultipleChoice	1	Correct	effective_problem2_option1	UpdateMultipleChoice	Disagree					unnamed		Single-KC		KC16		CMU			2010-02-19 18:47:32.787 UTC	2010-02-19 18:47:32.943 UTC
1368	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:33.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem2_option2 UpdateMultipleChoice	1	Correct	effective_problem2_option2	UpdateMultipleChoice	Disagree					unnamed		Single-KC		KC39		CMU			2010-02-19 18:47:33.219 UTC	2010-02-19 18:47:33.406 UTC
1369	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:34.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem2_option3 UpdateMultipleChoice	1	Correct	effective_problem2_option3	UpdateMultipleChoice	Disagree					unnamed		Single-KC		KC26		CMU			2010-02-19 18:47:34.171 UTC	2010-02-19 18:47:34.347 UTC
1370	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:34.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem2_option4 UpdateMultipleChoice	1	Correct	effective_problem2_option4	UpdateMultipleChoice	Disagree					unnamed		Single-KC		KC51		CMU			2010-02-19 18:47:34.835 UTC	2010-02-19 18:47:34.989 UTC
1371	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:39.0	US/Eastern	5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem3_option1 UpdateMultipleChoice	1	Correct	effective_problem3_option1	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC136		CMU			2010-02-19 18:47:39.818 UTC	2010-02-19 18:47:40.257 UTC
1372	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:40.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem3_option2 UpdateMultipleChoice	1	Correct	effective_problem3_option2	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC109		CMU			2010-02-19 18:47:40.346 UTC	2010-02-19 18:47:40.497 UTC
1373	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:40.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem3_option3 UpdateMultipleChoice	1	Correct	effective_problem3_option3	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC74		CMU			2010-02-19 18:47:40.778 UTC	2010-02-19 18:47:40.928 UTC
1374	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:41.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem3_option4 UpdateMultipleChoice	1	Correct	effective_problem3_option4	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC70		CMU			2010-02-19 18:47:41.210 UTC	2010-02-19 18:47:41.402 UTC
1376	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:50.0	US/Eastern	4.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem1_option1 UpdateMultipleChoice	1	Correct	eqexp_problem1_option1	UpdateMultipleChoice	False					unnamed		Single-KC		KC82		CMU			2010-02-19 18:47:50.802 UTC	2010-02-19 18:47:50.981 UTC
1375	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:50.0	US/Eastern	4.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem1_option2 UpdateMultipleChoice	1	Correct	eqexp_problem1_option2	UpdateMultipleChoice	False					unnamed		Single-KC		KC107		CMU			2010-02-19 18:47:50.386 UTC	2010-02-19 18:47:50.579 UTC
1377	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:52.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem1_option4 UpdateMultipleChoice	1	Correct	eqexp_problem1_option4	UpdateMultipleChoice	True					unnamed		Single-KC		KC144		CMU			2010-02-19 18:47:52.098 UTC	2010-02-19 18:47:52.288 UTC
1379	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:53.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem1_option5 UpdateMultipleChoice	1	Correct	eqexp_problem1_option5	UpdateMultipleChoice	True					unnamed		Single-KC		KC96		CMU			2010-02-19 18:47:53.833 UTC	2010-02-19 18:47:53.986 UTC
1378	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:53.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem1_option3 UpdateMultipleChoice	1	Correct	eqexp_problem1_option3	UpdateMultipleChoice	False					unnamed		Single-KC		KC79		CMU			2010-02-19 18:47:53.322 UTC	2010-02-19 18:47:53.512 UTC
1380	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:54.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem2_option1 UpdateMultipleChoice	1	Correct	eqexp_problem2_option1	UpdateMultipleChoice	True					unnamed		Single-KC		KC53		CMU			2010-02-19 18:47:54.626 UTC	2010-02-19 18:47:54.803 UTC
1381	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:55.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem2_option2 UpdateMultipleChoice	1	Correct	eqexp_problem2_option2	UpdateMultipleChoice	True					unnamed		Single-KC		KC19		CMU			2010-02-19 18:47:55.305 UTC	2010-02-19 18:47:55.474 UTC
1382	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:55.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem2_option3 UpdateMultipleChoice	1	Correct	eqexp_problem2_option3	UpdateMultipleChoice	True					unnamed		Single-KC		KC57		CMU			2010-02-19 18:47:55.857 UTC	2010-02-19 18:47:56.473 UTC
1383	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:56.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem2_option4 UpdateMultipleChoice	1	Correct	eqexp_problem2_option4	UpdateMultipleChoice	True					unnamed		Single-KC		KC127		CMU			2010-02-19 18:47:56.838 UTC	2010-02-19 18:47:57.812 UTC
1384	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:47:58.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem2_option5 UpdateMultipleChoice	1	Correct	eqexp_problem2_option5	UpdateMultipleChoice	True					unnamed		Single-KC		KC14		CMU			2010-02-19 18:47:58.514 UTC	2010-02-19 18:47:58.865 UTC
1385	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:48:11.0	US/Eastern	13	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem1 UpdateTextField	1	Correct	demonstration_problem1	UpdateTextField	1					unnamed		Single-KC		KC44		CMU			2010-02-19 18:48:11.633 UTC	2010-02-19 18:48:12.307 UTC
1386	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:48:19.0	US/Eastern	8	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem2 UpdateTextField	1	Correct	demonstration_problem2	UpdateTextField	11					unnamed		Single-KC		KC52		CMU			2010-02-19 18:48:19.088 UTC	2010-02-19 18:48:19.289 UTC
1387	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:48:23.0	US/Eastern	4	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem3 UpdateTextField	1	Correct	demonstration_problem3	UpdateTextField	1					unnamed		Single-KC		KC106		CMU			2010-02-19 18:48:23.840 UTC	2010-02-19 18:48:24.033 UTC
1388	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:48:27.0	US/Eastern	4	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem4 UpdateTextField	1	Correct	demonstration_problem4	UpdateTextField	1					unnamed		Single-KC		KC24		CMU			2010-02-19 18:48:27.576 UTC	2010-02-19 18:48:27.764 UTC
1389	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:48:29.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem5 UpdateTextField	1	Correct	demonstration_problem5	UpdateTextField	1					unnamed		Single-KC		KC10		CMU			2010-02-19 18:48:29.184 UTC	2010-02-19 18:48:29.366 UTC
1390	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:48:30.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option1 UpdateMultipleChoice	1	InCorrect	Done	ButtonPressed	-1	I'm sorry, but you are not done yet. Please continue working.				unnamed		Single-KC		KC55		CMU			2010-02-19 18:48:30.487 UTC	2010-02-19 18:48:30.727 UTC
1391	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:48:37.0	US/Eastern	7	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem5_box UpdateTextArea	1	Correct	demonstration_problem5_box	UpdateTextArea	ad					unnamed		Single-KC		KC124		CMU			2010-02-19 18:48:37.375 UTC	2010-02-19 18:48:37.542 UTC
1392	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:48:40.0	US/Eastern	3	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem4_box UpdateTextArea	1	Correct	demonstration_problem4_box	UpdateTextArea	as					unnamed		Single-KC		KC8		CMU			2010-02-19 18:48:40.175 UTC	2010-02-19 18:48:40.343 UTC
1393	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3b6e5bfb:126e78d6d51:-8000	2010-02-19 13:48:45.0	US/Eastern	5	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem3_box UpdateTextArea	1	Correct	demonstration_problem3_box	UpdateTextArea	asa					unnamed		Single-KC		KC77		CMU			2010-02-19 18:48:45.167 UTC	2010-02-19 18:48:45.339 UTC
